source_ip,destination_ip,source_port,destination_port,protocol,packet_count,byte_count,duration,packets_per_second,bytes_per_second,average_packet_size,unique_destination_ips,unique_destination_ports,tcp_syn_count,tcp_rst_count
10.21.149.251,10.21.149.160,56268.0,53.0,UDP,1,70,0.001,1000.0,70000.0,70.0,1,1,0,0
10.21.149.160,10.21.149.251,53.0,53987.0,UDP,1,263,0.001,1000.0,263000.0,263.0,1,1,0,0
10.21.149.251,49.44.136.90,55868.0,443.0,UDP,8,5519,0.7480831146240234,10.69399889345276,7377.522486620722,689.875,1,1,0,0
10.21.149.160,10.21.149.251,53.0,51256.0,UDP,1,275,0.001,1000.0,275000.0,275.0,1,1,0,0
10.21.149.160,10.21.149.251,53.0,59905.0,UDP,1,173,0.001,1000.0,173000.0,173.0,1,1,0,0
10.21.149.160,10.21.149.251,53.0,55064.0,UDP,1,246,0.001,1000.0,246000.0,246.0,1,1,0,0
10.21.149.160,10.21.149.251,53.0,49288.0,UDP,1,254,0.001,1000.0,254000.0,254.0,1,1,0,0
10.21.149.160,10.21.149.251,53.0,58928.0,UDP,1,213,0.001,1000.0,213000.0,213.0,1,1,0,0
10.21.149.160,10.21.149.251,53.0,61416.0,UDP,1,261,0.001,1000.0,261000.0,261.0,1,1,0,0
10.21.149.160,10.21.149.251,53.0,56268.0,UDP,1,162,0.001,1000.0,162000.0,162.0,1,1,0,0
49.44.136.90,10.21.149.251,443.0,55868.0,UDP,8,8472,0.7171235084533691,11.15567946901325,11813.864557685032,1059.0,1,1,0,0
10.21.149.251,23.193.56.106,59990.0,443.0,TCP,9,2310,0.6394667625427246,14.07422641360298,3612.384779491432,256.6666666666667,1,1,1,1
10.21.149.251,150.171.110.87,54283.0,443.0,TCP,9,2894,1.186363935470581,7.586204983911683,2439.3863581600453,321.55555555555554,1,1,1,0
10.21.149.251,23.193.56.106,61688.0,443.0,TCP,13,2562,0.718327522277832,18.097594198780968,3566.6181797905265,197.07692307692307,1,1,1,1
49.44.136.90,10.21.149.251,,,OTHER,5,5356,0.714838981628418,6.994582176548202,7492.596427518434,1071.2,1,0,0,0
10.21.149.251,150.171.27.10,57502.0,443.0,TCP,9,2876,0.5918397903442383,15.20681803899199,4859.423186682329,319.55555555555554,1,1,1,0
10.21.149.251,10.21.149.160,61413.0,53.0,UDP,1,71,0.001,1000.0,71000.0,71.0,1,1,0,0
10.21.149.251,10.21.149.160,50190.0,53.0,UDP,1,71,0.001,1000.0,71000.0,71.0,1,1,0,0
10.21.149.251,49.44.113.121,61697.0,443.0,UDP,7,5432,0.586540937423706,11.934375852342823,9261.07566141803,776.0,1,1,0,0
10.21.149.251,18.161.216.23,62460.0,443.0,TCP,11,2412,1.1776056289672852,9.340987958461593,2048.2239050735784,219.27272727272728,1,1,1,0
10.21.149.251,184.84.232.80,64430.0,443.0,UDP,6,5348,0.585726261138916,10.243692998045356,9130.545025591095,891.3333333333334,1,1,0,0
10.21.149.251,51.132.193.110,56995.0,443.0,TCP,6,2177,0.5304477214813232,11.31119949623774,4104.080217218259,362.8333333333333,1,1,1,1
10.21.149.160,10.21.149.251,53.0,50190.0,UDP,1,230,0.001,1000.0,230000.0,230.0,1,1,0,0
150.171.27.10,10.21.149.251,443.0,57502.0,TCP,14,10100,0.6151304244995117,22.759401002463523,16419.282151777257,721.4285714285714,1,1,1,0
51.132.193.110,10.21.149.251,443.0,60634.0,TCP,13,11758,1.8605849742889404,6.987049868532991,6319.51787340084,904.4615384615385,1,1,1,0
10.21.149.160,10.21.149.251,53.0,61413.0,UDP,1,241,0.001,1000.0,241000.0,241.0,1,1,0,0
23.193.56.106,10.21.149.251,443.0,61688.0,TCP,16,6964,1.9347012042999268,8.270010875291522,3599.522233470635,435.25,1,1,1,0
23.193.56.106,10.21.149.251,443.0,59990.0,TCP,13,6753,0.6113693714141846,21.263741050568406,11045.695639576035,519.4615384615385,1,1,1,0
150.171.110.87,10.21.149.251,443.0,54283.0,TCP,16,11060,1.0691039562225342,14.965803752642364,10345.111844014034,691.25,1,1,1,0
18.161.216.23,10.21.149.251,443.0,62460.0,TCP,14,8268,1.0656516551971436,13.13750129483919,7758.6329075521735,590.5714285714286,1,1,1,0
10.21.149.251,150.171.28.12,53861.0,443.0,TCP,7,2886,0.5734758377075195,12.2062684070224,5032.470088952377,412.2857142857143,1,1,1,1
49.44.113.121,10.21.149.251,443.0,61697.0,UDP,9,9756,0.501990795135498,17.928615598560345,19434.619308839414,1084.0,1,1,0,0
49.44.113.121,10.21.149.251,,,OTHER,4,4586,0.0026319026947021484,1519.8130265422592,1742465.6349307003,1146.5,1,0,0,0
184.84.232.80,10.21.149.251,443.0,64430.0,UDP,6,5722,0.39104127883911133,15.343648675178917,14632.726286562294,953.6666666666666,1,1,0,0
184.84.232.80,10.21.149.251,,,OTHER,4,4299,0.002615690231323242,1529.233069000091,1643543.2409078479,1074.75,1,0,0,0
150.171.28.12,10.21.149.251,443.0,53861.0,TCP,14,10834,0.6831924915313721,20.492028489099873,15857.902617922002,773.8571428571429,1,1,1,0
51.132.193.110,10.21.149.251,443.0,56995.0,TCP,3,273,0.2919962406158447,10.274104877763996,934.9435438765237,91.0,1,1,1,0
10.21.149.251,49.44.113.121,51103.0,443.0,TCP,1,66,0.001,1000.0,66000.0,66.0,1,1,1,0
10.21.149.251,184.84.232.80,61845.0,443.0,TCP,1,66,0.001,1000.0,66000.0,66.0,1,1,1,0
184.84.232.80,10.21.149.251,443.0,61845.0,TCP,2,132,0.9634618759155273,2.075847576324185,137.00594003739621,66.0,1,1,2,0
49.44.113.121,10.21.149.251,443.0,51103.0,TCP,3,198,2.0755155086517334,1.4454240344119698,95.39798627119,66.0,1,1,3,0
10.21.149.251,40.104.66.178,50941.0,443.0,TCP,1,54,0.001,1000.0,54000.0,54.0,1,1,0,1
10.21.149.251,40.104.66.178,50942.0,443.0,TCP,1,54,0.001,1000.0,54000.0,54.0,1,1,0,1
10.21.149.251,10.21.149.160,52660.0,53.0,UDP,1,78,0.001,1000.0,78000.0,78.0,1,1,0,0
10.21.149.251,10.21.149.160,51640.0,53.0,UDP,1,78,0.001,1000.0,78000.0,78.0,1,1,0,0
10.21.149.251,10.21.149.160,55381.0,53.0,UDP,1,72,0.001,1000.0,72000.0,72.0,1,1,0,0
10.21.149.251,10.21.149.160,53430.0,53.0,UDP,1,72,0.001,1000.0,72000.0,72.0,1,1,0,0
10.21.149.160,10.21.149.251,53.0,51640.0,UDP,1,199,0.001,1000.0,199000.0,199.0,1,1,0,0
10.21.149.251,10.21.149.160,49331.0,53.0,UDP,1,78,0.001,1000.0,78000.0,78.0,1,1,0,0
10.21.149.251,10.21.149.160,65067.0,53.0,UDP,1,78,0.001,1000.0,78000.0,78.0,1,1,0,0
10.21.149.251,10.21.149.160,51884.0,53.0,UDP,1,80,0.001,1000.0,80000.0,80.0,1,1,0,0
10.21.149.251,10.21.149.160,54825.0,53.0,UDP,1,80,0.001,1000.0,80000.0,80.0,1,1,0,0
10.21.149.160,10.21.149.251,53.0,53430.0,UDP,1,263,0.001,1000.0,263000.0,263.0,1,1,0,0
10.21.149.160,10.21.149.251,53.0,65067.0,UDP,1,199,0.001,1000.0,199000.0,199.0,1,1,0,0
10.21.149.251,150.171.28.11,60471.0,443.0,TCP,6,2104,0.3928260803222656,15.273934956349477,5356.05985802655,350.6666666666667,1,1,1,1
10.21.149.251,49.44.136.16,54760.0,443.0,TCP,6,2098,0.362825870513916,16.536858277226603,5782.388110936902,349.6666666666667,1,1,1,1
10.21.149.251,49.44.136.16,52969.0,443.0,TCP,6,2162,0.34532809257507324,17.37478105316792,6260.712772824841,360.3333333333333,1,1,1,1
10.21.149.251,49.44.136.16,64797.0,443.0,TCP,6,2098,0.3558065891265869,16.863094117308076,5896.461909685391,349.6666666666667,1,1,1,1
10.21.149.251,150.171.27.11,50842.0,443.0,TCP,6,2168,0.3583812713623047,16.7419462997951,6049.423262992629,361.3333333333333,1,1,1,1
10.21.149.251,10.21.149.160,51905.0,53.0,UDP,2,160,0.16045069694519043,12.464888206021287,997.191056481703,80.0,1,1,0,0
10.21.149.251,150.171.28.11,53341.0,443.0,TCP,7,2202,0.27750110626220703,25.225124664496995,7935.103501603197,314.57142857142856,1,1,1,1
10.21.149.251,150.171.28.11,62439.0,443.0,TCP,1,66,0.001,1000.0,66000.0,66.0,1,1,1,0
10.21.149.251,49.44.136.16,64519.0,443.0,TCP,1,66,0.001,1000.0,66000.0,66.0,1,1,1,0
10.21.149.251,150.171.27.11,54402.0,443.0,TCP,1,66,0.001,1000.0,66000.0,66.0,1,1,1,0
10.21.149.160,10.21.149.251,53.0,52660.0,UDP,1,179,0.001,1000.0,179000.0,179.0,1,1,0,0
10.21.149.160,10.21.149.251,53.0,55381.0,UDP,1,254,0.001,1000.0,254000.0,254.0,1,1,0,0
10.21.149.160,10.21.149.251,53.0,49331.0,UDP,1,179,0.001,1000.0,179000.0,179.0,1,1,0,0
10.21.149.160,10.21.149.251,53.0,51884.0,UDP,1,251,0.001,1000.0,251000.0,251.0,1,1,0,0
10.21.149.160,10.21.149.251,53.0,51905.0,UDP,1,305,0.001,1000.0,305000.0,305.0,1,1,0,0
10.21.149.160,10.21.149.251,53.0,54825.0,UDP,1,305,0.001,1000.0,305000.0,305.0,1,1,0,0
49.44.136.16,10.21.149.251,443.0,52969.0,TCP,6,4432,0.07602214813232422,78.92436806121809,58298.79987455309,738.6666666666666,1,1,1,0
150.171.27.11,10.21.149.251,443.0,50842.0,TCP,11,9206,0.1296861171722412,84.82018152637316,70986.78101198103,836.9090909090909,1,1,1,0
49.44.136.16,10.21.149.251,443.0,64797.0,TCP,7,4486,0.12847042083740234,54.48725048437024,34918.543667554986,640.8571428571429,1,1,1,0
49.44.136.16,10.21.149.251,443.0,54760.0,TCP,7,4486,0.1284472942352295,54.497060772496184,34924.83066077398,640.8571428571429,1,1,1,0
150.171.28.11,10.21.149.251,443.0,60471.0,TCP,11,9206,0.11676836013793945,94.20360093269792,78839.850016947,836.9090909090909,1,1,1,0
10.21.149.251,40.104.122.130,60223.0,443.0,TCP,1,66,0.001,1000.0,66000.0,66.0,1,1,1,0
10.21.149.251,40.104.66.194,60224.0,443.0,TCP,21,6782,1.0291459560394287,20.405268928827667,6589.930184538535,322.95238095238096,1,1,1,0
10.21.149.251,40.104.66.194,60225.0,443.0,TCP,23,8191,0.9477639198303223,24.267646740675335,8642.447584907464,356.1304347826087,1,1,1,0
150.171.28.11,10.21.149.251,443.0,53341.0,TCP,10,9152,0.1191110610961914,83.95525913352603,76835.85315900302,915.2,1,1,1,0
10.21.149.251,150.171.28.11,65376.0,443.0,TCP,13,3255,0.6133534908294678,21.194955591464016,5306.8908038627205,250.3846153846154,1,1,1,0
10.21.149.251,150.171.28.11,64376.0,443.0,TCP,18,4947,0.6421365737915039,28.031420004188146,7703.9685978177085,274.8333333333333,1,1,1,0
10.21.149.251,150.171.27.11,64643.0,443.0,TCP,11,3286,0.48822641372680664,22.530530284162772,6730.48386488717,298.72727272727275,1,1,1,0
10.21.149.251,40.104.122.130,61394.0,443.0,TCP,18,5168,0.763197660446167,23.584977959021995,6771.50922734587,287.1111111111111,1,1,1,0
10.21.149.251,49.44.136.16,64957.0,443.0,TCP,8,2218,0.3282589912414551,24.37100037913508,6756.859855115201,277.25,1,1,1,1
10.21.149.251,49.44.136.16,60213.0,443.0,TCP,8,2174,0.3277120590209961,24.411674150469544,6633.8724503900985,271.75,1,1,1,1
10.21.149.251,49.44.136.16,62965.0,443.0,TCP,25,9605,1.0498511791229248,23.812898910953933,9148.915761588501,384.2,1,1,1,0
49.44.136.16,10.21.149.251,443.0,64519.0,TCP,2,132,0.09616327285766602,20.797961015327097,1372.6654270115882,66.0,1,1,2,0
150.171.28.11,10.21.149.251,443.0,62439.0,TCP,3,194,1.2009882926940918,2.4979427511906156,161.5336312436598,64.66666666666667,1,1,3,0
150.171.27.11,10.21.149.251,443.0,54402.0,TCP,3,194,1.198265552520752,2.5036186625652372,161.900673512552,64.66666666666667,1,1,3,0
40.104.122.130,10.21.149.251,443.0,60223.0,TCP,2,132,0.9982080459594727,2.0035903418085654,132.2369625593653,66.0,1,1,2,0
40.104.66.194,10.21.149.251,443.0,60225.0,TCP,27,15932,0.8630201816558838,31.285479266770892,18460.750210303475,590.074074074074,1,1,1,0
40.104.66.194,10.21.149.251,443.0,60224.0,TCP,28,18524,0.928513765335083,30.15571878990435,19950.161959435292,661.5714285714286,1,1,1,0
150.171.28.11,10.21.149.251,443.0,64376.0,TCP,19,12275,0.5535674095153809,34.32282983680976,22174.35453930736,646.0526315789474,1,1,1,0
150.171.28.11,10.21.149.251,443.0,65376.0,TCP,17,10476,0.47734904289245605,35.613353065484205,21946.205100824263,616.2352941176471,1,1,1,0
49.44.136.16,10.21.149.251,443.0,62965.0,TCP,29,14733,0.9043998718261719,32.06546230644964,16290.36055727319,508.0344827586207,1,1,1,0
49.44.136.16,10.21.149.251,443.0,64957.0,TCP,11,7093,0.3905637264251709,28.164417880490287,18160.928729665236,644.8181818181819,1,1,1,0
49.44.136.16,10.21.149.251,443.0,60213.0,TCP,11,7092,0.38026881217956543,28.926905514422593,18649.964900753184,644.7272727272727,1,1,1,0
150.171.27.11,10.21.149.251,443.0,64643.0,TCP,21,14435,0.497819185256958,42.18399093871901,28996.471866686144,687.3809523809524,1,1,1,0
40.104.122.130,10.21.149.251,443.0,61394.0,TCP,21,12479,0.6638257503509521,31.634807762274505,18798.607907877315,594.2380952380952,1,1,1,0
10.21.149.251,10.21.149.160,63808.0,53.0,UDP,1,72,0.001,1000.0,72000.0,72.0,1,1,0,0
10.21.149.251,10.21.149.160,50918.0,53.0,UDP,1,72,0.001,1000.0,72000.0,72.0,1,1,0,0
10.21.149.160,10.21.149.251,53.0,50918.0,UDP,1,263,0.001,1000.0,263000.0,263.0,1,1,0,0
10.21.149.251,49.44.136.11,64851.0,443.0,TCP,32,21232,1.019585132598877,31.385314454746343,20824.156140724197,663.5,1,1,1,0
10.21.149.160,10.21.149.251,53.0,63808.0,UDP,1,254,0.001,1000.0,254000.0,254.0,1,1,0,0
49.44.136.11,10.21.149.251,443.0,64851.0,TCP,38,26935,0.9081275463104248,41.84434241025707,29659.93060053353,708.8157894736842,1,1,1,0
10.21.149.251,40.104.66.194,64852.0,443.0,TCP,12,3071,0.5632176399230957,21.306150854292373,5452.599106127656,255.91666666666666,1,1,1,0
10.21.149.251,35.190.80.1,65238.0,443.0,TCP,1,55,0.001,1000.0,55000.0,55.0,1,1,0,0
40.104.66.194,10.21.149.251,443.0,64852.0,TCP,11,2913,0.48879289627075195,22.504418709691894,5959.579245575681,264.8181818181818,1,1,1,0
35.190.80.1,10.21.149.251,443.0,65238.0,TCP,1,54,0.001,1000.0,54000.0,54.0,1,1,0,1
172.64.155.209,10.21.149.251,443.0,52601.0,TCP,1,82,0.001,1000.0,82000.0,82.0,1,1,0,0
10.21.149.251,172.64.155.209,52165.0,443.0,TCP,1,55,0.001,1000.0,55000.0,55.0,1,1,0,0
10.21.149.251,49.44.136.11,64851.0,443.0,TCP,36,41339,4.044633626937866,8.900682563739421,10220.703236178442,1148.3055555555557,1,1,0,0
172.64.155.209,10.21.149.251,443.0,52165.0,TCP,1,66,0.001,1000.0,66000.0,66.0,1,1,0,0
49.44.136.11,10.21.149.251,443.0,64851.0,TCP,32,2711,3.9184834957122803,8.16642459640709,691.8492837768631,84.71875,1,1,0,0
49.44.136.16,10.21.149.251,443.0,64519.0,TCP,1,66,0.001,1000.0,66000.0,66.0,1,1,1,0
23.193.56.106,10.21.149.251,443.0,61688.0,TCP,2,156,2.811068058013916,0.7114733470427058,55.494921069331056,78.0,1,1,0,0
51.132.193.110,10.21.149.251,443.0,60634.0,TCP,2,1924,2.9551737308502197,0.676779161617882,651.0615534764024,962.0,1,1,0,0
10.21.149.251,10.21.149.160,51466.0,53.0,UDP,1,73,0.001,1000.0,73000.0,73.0,1,1,0,0
10.21.149.251,10.21.149.160,64217.0,53.0,UDP,1,73,0.001,1000.0,73000.0,73.0,1,1,0,0
184.84.232.80,10.21.149.251,443.0,61845.0,TCP,1,66,0.001,1000.0,66000.0,66.0,1,1,1,0
10.21.149.160,10.21.149.251,53.0,51466.0,UDP,1,133,0.001,1000.0,133000.0,133.0,1,1,0,0
10.21.149.160,10.21.149.251,53.0,64217.0,UDP,1,205,0.001,1000.0,205000.0,205.0,1,1,0,0
10.21.149.251,204.79.197.222,53411.0,443.0,TCP,16,4082,0.7859272956848145,20.358117204796237,5193.86465187364,255.125,1,1,1,0
204.79.197.222,10.21.149.251,443.0,53411.0,TCP,34,25107,0.5997087955474854,56.694182664039076,41865.318945471445,738.4411764705883,1,1,1,0
10.21.149.251,10.21.149.160,61144.0,53.0,UDP,1,89,0.001,1000.0,89000.0,89.0,1,1,0,0
10.21.149.251,10.21.149.160,52504.0,53.0,UDP,1,89,0.001,1000.0,89000.0,89.0,1,1,0,0
10.21.149.251,10.21.149.160,52293.0,53.0,UDP,1,81,0.001,1000.0,81000.0,81.0,1,1,0,0
10.21.149.251,10.21.149.160,59291.0,53.0,UDP,1,81,0.001,1000.0,81000.0,81.0,1,1,0,0
10.21.149.251,10.21.149.160,49972.0,53.0,UDP,1,71,0.001,1000.0,71000.0,71.0,1,1,0,0
10.21.149.251,10.21.149.160,57359.0,53.0,UDP,1,71,0.001,1000.0,71000.0,71.0,1,1,0,0
10.21.149.251,104.18.32.47,52988.0,443.0,TCP,17,18630,0.6234769821166992,27.266443650068908,29880.814423575517,1095.8823529411766,1,1,0,0
10.21.149.160,10.21.149.251,53.0,57359.0,UDP,1,103,0.001,1000.0,103000.0,103.0,1,1,0,0
10.21.149.160,10.21.149.251,53.0,52504.0,UDP,1,105,0.001,1000.0,105000.0,105.0,1,1,0,0
10.21.149.251,142.251.43.142,59461.0,443.0,TCP,19,3706,0.571770191192627,33.23013387663468,6481.625060358322,195.05263157894737,1,1,1,0
23.193.56.80,10.21.149.251,443.0,64289.0,TCP,1,78,0.001,1000.0,78000.0,78.0,1,1,0,0
10.21.149.160,10.21.149.251,53.0,61144.0,UDP,1,146,0.001,1000.0,146000.0,146.0,1,1,0,0
10.21.149.160,10.21.149.251,53.0,52293.0,UDP,1,138,0.001,1000.0,138000.0,138.0,1,1,0,0
10.21.149.160,10.21.149.251,53.0,59291.0,UDP,1,97,0.001,1000.0,97000.0,97.0,1,1,0,0
10.21.149.251,142.251.221.206,53863.0,443.0,TCP,15,4530,0.7208280563354492,20.809400894101024,6284.4390700185095,302.0,1,1,1,1
150.171.28.11,10.21.149.251,443.0,62439.0,TCP,1,54,0.001,1000.0,54000.0,54.0,1,1,0,1
104.18.32.47,10.21.149.251,443.0,52988.0,TCP,19,1511,0.6070339679718018,31.299731155872642,2489.152304027556,79.52631578947368,1,1,0,0
150.171.27.11,10.21.149.251,443.0,54402.0,TCP,1,54,0.001,1000.0,54000.0,54.0,1,1,0,1
10.21.149.160,10.21.149.251,53.0,49972.0,UDP,1,132,0.001,1000.0,132000.0,132.0,1,1,0,0
142.251.221.206,10.21.149.251,443.0,53863.0,TCP,19,10868,0.6384239196777344,29.760789679670648,17023.17169677161,572.0,1,1,1,0
142.251.43.142,10.21.149.251,443.0,59461.0,TCP,16,6865,0.4052426815032959,39.482514380385844,16940.4663263343,429.0625,1,1,1,0
40.104.122.130,10.21.149.251,443.0,60223.0,TCP,1,66,0.001,1000.0,66000.0,66.0,1,1,1,0
49.44.136.17,10.21.149.251,443.0,59388.0,TCP,1,78,0.001,1000.0,78000.0,78.0,1,1,0,0
10.21.149.251,10.21.149.160,55937.0,53.0,UDP,1,94,0.001,1000.0,94000.0,94.0,1,1,0,0
10.21.149.251,10.21.149.160,65033.0,53.0,UDP,1,94,0.001,1000.0,94000.0,94.0,1,1,0,0
10.21.149.251,10.21.149.160,64074.0,53.0,UDP,1,74,0.001,1000.0,74000.0,74.0,1,1,0,0
10.21.149.251,10.21.149.160,51599.0,53.0,UDP,1,74,0.001,1000.0,74000.0,74.0,1,1,0,0
10.21.149.251,10.21.149.160,57424.0,53.0,UDP,1,79,0.001,1000.0,79000.0,79.0,1,1,0,0
10.21.149.251,10.21.149.160,53011.0,53.0,UDP,1,79,0.001,1000.0,79000.0,79.0,1,1,0,0
10.21.149.251,10.21.149.160,59747.0,53.0,UDP,1,73,0.001,1000.0,73000.0,73.0,1,1,0,0
10.21.149.251,10.21.149.160,54683.0,53.0,UDP,1,73,0.001,1000.0,73000.0,73.0,1,1,0,0
10.21.149.251,10.21.149.160,65004.0,53.0,UDP,1,78,0.001,1000.0,78000.0,78.0,1,1,0,0
10.21.149.251,10.21.149.160,49690.0,53.0,UDP,1,78,0.001,1000.0,78000.0,78.0,1,1,0,0
10.21.149.251,10.21.149.160,50561.0,53.0,UDP,1,88,0.001,1000.0,88000.0,88.0,1,1,0,0
10.21.149.251,10.21.149.160,64901.0,53.0,UDP,1,88,0.001,1000.0,88000.0,88.0,1,1,0,0
10.21.149.160,10.21.149.251,53.0,55937.0,UDP,1,151,0.001,1000.0,151000.0,151.0,1,1,0,0
10.21.149.160,10.21.149.251,53.0,65033.0,UDP,1,222,0.001,1000.0,222000.0,222.0,1,1,0,0
10.21.149.160,10.21.149.251,53.0,64074.0,UDP,1,99,0.001,1000.0,99000.0,99.0,1,1,0,0
10.21.149.251,172.217.119.4,55801.0,443.0,UDP,21,11228,1.7141344547271729,12.251080970974606,6550.244625814423,534.6666666666666,1,1,0,0
10.21.149.251,172.217.119.4,53101.0,443.0,TCP,25,7795,0.836552619934082,29.884551675864607,9318.003212534584,311.8,1,1,1,0
10.21.149.160,10.21.149.251,53.0,51599.0,UDP,1,202,0.001,1000.0,202000.0,202.0,1,1,0,0
10.21.149.160,10.21.149.251,53.0,57424.0,UDP,1,129,0.001,1000.0,129000.0,129.0,1,1,0,0
10.21.149.160,10.21.149.251,53.0,53011.0,UDP,1,95,0.001,1000.0,95000.0,95.0,1,1,0,0
10.21.149.160,10.21.149.251,53.0,59747.0,UDP,1,161,0.001,1000.0,161000.0,161.0,1,1,0,0
10.21.149.160,10.21.149.251,53.0,54683.0,UDP,1,151,0.001,1000.0,151000.0,151.0,1,1,0,0
10.21.149.160,10.21.149.251,53.0,65004.0,UDP,1,112,0.001,1000.0,112000.0,112.0,1,1,0,0
10.21.149.160,10.21.149.251,53.0,49690.0,UDP,1,110,0.001,1000.0,110000.0,110.0,1,1,0,0
10.21.149.251,142.251.154.119,56575.0,443.0,UDP,24,10798,1.7416622638702393,13.779939140823053,6199.824285108639,449.9166666666667,1,1,0,0
10.21.149.251,142.251.154.119,50461.0,443.0,TCP,33,6835,0.738328218460083,44.695569226417305,9257.4004746231,207.12121212121212,1,1,1,0
10.21.149.251,192.178.211.84,60858.0,443.0,TCP,37,24947,1.2955286502838135,28.559769783473605,19256.23180508962,674.2432432432432,1,1,1,0
10.21.149.251,104.18.24.232,50260.0,443.0,TCP,15,4646,0.43294358253479004,34.64654658276323,10731.190361567864,309.73333333333335,1,1,1,0
10.21.149.251,104.18.20.122,63819.0,443.0,TCP,36,7286,1.4181835651397705,25.38458411514026,5137.557773969776,202.38888888888889,1,1,1,0
10.21.149.160,10.21.149.251,53.0,64901.0,UDP,1,120,0.001,1000.0,120000.0,120.0,1,1,0,0
10.21.149.160,10.21.149.251,53.0,50561.0,UDP,1,236,0.001,1000.0,236000.0,236.0,1,1,0,0
10.21.149.251,104.21.17.127,64856.0,443.0,UDP,15,9434,1.9203693866729736,7.810997250892129,4912.596537661089,628.9333333333333,1,1,0,0
172.217.119.4,10.21.149.251,443.0,55801.0,UDP,19,10147,1.6712911128997803,11.368456311021708,6071.354009891435,534.0526315789474,1,1,0,0
172.217.119.4,10.21.149.251,443.0,53101.0,TCP,34,10789,0.9243390560150146,36.78303949048726,11672.123913613737,317.3235294117647,1,1,1,0
172.217.119.4,10.21.149.251,,,OTHER,6,3622,1.3462576866149902,4.45679906577641,2690.42103604036,603.6666666666666,1,0,0,0
104.18.20.122,10.21.149.251,443.0,63819.0,TCP,65,53853,1.3423490524291992,48.42257673767632,40118.47730852436,828.5076923076923,1,1,1,0
104.18.24.232,10.21.149.251,443.0,50260.0,TCP,18,10158,0.5626602172851562,31.99088801204084,18053.52446812838,564.3333333333334,1,1,1,0
142.251.154.119,10.21.149.251,443.0,56575.0,UDP,22,14684,1.6330132484436035,13.47202787299357,8991.96624031989,667.4545454545455,1,1,0,0
142.251.154.119,10.21.149.251,443.0,50461.0,TCP,63,52953,0.6576895713806152,95.78987221547553,80513.6683083504,840.5238095238095,1,1,1,0
192.178.211.84,10.21.149.251,443.0,60858.0,TCP,49,15530,1.3470070362091064,36.37694435353591,11529.264200212505,316.9387755102041,1,1,1,0
142.251.154.119,10.21.149.251,,,OTHER,7,6748,1.4093234539031982,4.966922235355637,4788.113034882834,964.0,1,0,0,0
104.21.17.127,10.21.149.251,443.0,64856.0,UDP,15,10037,1.7796847820281982,8.428458877366706,5639.762783475309,669.1333333333333,1,1,0,0
10.21.149.251,10.21.149.160,50244.0,53.0,UDP,1,85,0.001,1000.0,85000.0,85.0,1,1,0,0
10.21.149.251,10.21.149.160,50083.0,53.0,UDP,1,85,0.001,1000.0,85000.0,85.0,1,1,0,0
10.21.149.251,142.251.154.119,57654.0,443.0,UDP,12,7492,1.0137128829956055,11.83767139718991,7390.652842312234,624.3333333333334,1,1,0,0
104.21.17.127,10.21.149.251,,,OTHER,4,2459,1.4294185638427734,2.7983405988842143,1720.2798831640707,614.75,1,0,0,0
10.21.149.251,10.21.149.160,64642.0,53.0,UDP,1,84,0.001,1000.0,84000.0,84.0,1,1,0,0
10.21.149.251,10.21.149.160,63659.0,53.0,UDP,1,84,0.001,1000.0,84000.0,84.0,1,1,0,0
10.21.149.251,192.178.211.84,53372.0,443.0,TCP,1,66,0.001,1000.0,66000.0,66.0,1,1,1,0
10.21.149.251,142.251.154.119,50913.0,443.0,TCP,6,2396,0.3519096374511719,17.04983143814159,6808.566020964542,399.3333333333333,1,1,1,0
10.21.149.160,10.21.149.251,53.0,50244.0,UDP,1,233,0.001,1000.0,233000.0,233.0,1,1,0,0
10.21.149.160,10.21.149.251,53.0,50083.0,UDP,1,117,0.001,1000.0,117000.0,117.0,1,1,0,0
10.21.149.251,172.67.176.196,55268.0,443.0,TCP,10,3004,1.0030722618103027,9.969371480727041,2994.799192810403,300.4,1,1,1,0
142.251.154.119,10.21.149.251,443.0,57654.0,UDP,13,9536,0.8539702892303467,15.223012046140905,11166.664836307667,733.5384615384615,1,1,0,0
10.21.149.160,10.21.149.251,53.0,64642.0,UDP,1,251,0.001,1000.0,251000.0,251.0,1,1,0,0
10.21.149.160,10.21.149.251,53.0,63659.0,UDP,1,237,0.001,1000.0,237000.0,237.0,1,1,0,0
10.21.149.251,13.107.246.58,49590.0,443.0,TCP,13,3426,0.6602003574371338,19.69099206559866,5189.333755133924,263.53846153846155,1,1,1,0
192.178.211.84,10.21.149.251,443.0,53372.0,TCP,2,132,0.3122560977935791,6.404999018857033,422.7299352445642,66.0,1,1,2,0
142.251.154.119,10.21.149.251,443.0,50913.0,TCP,8,4486,0.3674943447113037,21.7690424767887,12206.990568859264,560.75,1,1,1,0
10.21.149.251,172.67.176.196,54172.0,443.0,TCP,7,2380,0.8029093742370605,8.718294024965807,2964.2199684883744,340.0,1,1,1,0
13.107.246.58,10.21.149.251,443.0,49590.0,TCP,16,9459,0.47985267639160156,33.343567280518,19712.300181651237,591.1875,1,1,1,0
172.67.176.196,10.21.149.251,443.0,55268.0,TCP,11,4854,0.8603520393371582,12.785463969463873,5641.876555252512,441.27272727272725,1,1,1,0
